,Longitude,Latitude,DEPART,Predicted Geothermal Gradient (C/Km)
1161,-71.990914,5.225914,CASANARE,27.392496
1162,-73.951259,3.556329,META,27.391962
1163,-73.500611,7.318364,SANTANDER,18.382095
1164,-73.806964,7.557764,BOLÍVAR,18.218773
1165,-73.689958,7.533636,SANTANDER,18.085775
1166,-73.685419,7.544119,SANTANDER,17.884163
1167,-72.468733,7.877242,NORTE DE SANTANDER,22.525871
1168,-72.490011,7.869806,NORTE DE SANTANDER,22.50795
1169,-72.440658,4.842644,CASANARE,26.312933
1170,-72.633919,5.217324,CASANARE,24.32646
1171,-72.6296,5.221725,CASANARE,24.248291
1172,-72.630217,5.222592,CASANARE,24.243023
1173,-72.62293,5.229717,CASANARE,23.375801
1174,-72.648517,5.212481,CASANARE,24.342934
1175,-72.652453,5.205978,CASANARE,23.689266
1176,-72.603825,5.260578,CASANARE,23.500053
1177,-72.622833,5.211939,CASANARE,23.626965
1178,-72.670075,5.028914,CASANARE,24.828426
1179,-72.671468,5.02961,CASANARE,24.81607
1180,-72.669872,5.028822,CASANARE,24.829517
1181,-72.654325,5.060033,CASANARE,23.535957
1182,-72.6545,5.0599,CASANARE,23.535683
1183,-72.654475,5.059911,CASANARE,23.535736
1184,-72.655861,5.041825,CASANARE,24.51025
1185,-72.7036,5.0435,CASANARE,24.317867
1186,-72.700194,5.033343,CASANARE,24.45755
1187,-72.703086,5.043028,CASANARE,24.320223
1188,-72.691386,5.051481,CASANARE,24.185204
1189,-72.686381,5.052117,CASANARE,24.226757
1190,-72.648436,5.096464,CASANARE,23.378609
1191,-72.6528,5.0898,CASANARE,23.869501
1192,-72.6527,5.0898,CASANARE,23.869709
1193,-72.680261,5.068892,CASANARE,24.10624
1194,-72.6801,5.0688,CASANARE,24.1072
1195,-72.667958,5.078356,CASANARE,24.03141
1196,-72.6679,5.0785,CASANARE,24.030842
1197,-72.6678,5.0787,CASANARE,24.020796
1198,-72.691,5.0319,CASANARE,24.592312
1199,-72.6942,5.0278,CASANARE,24.624542
1200,-72.654522,5.016919,CASANARE,25.05471
1201,-72.6865,5.0296,CASANARE,24.639458
1202,-74.715167,10.305367,ATLÁNTICO,20.437366
1203,-75.214489,3.253236,HUILA,24.585897
1204,-72.521128,5.386328,CASANARE,23.201897
1205,-76.121778,8.515596,CÓRDOBA,19.169792
1206,-74.483756,5.854403,BOYACÁ,24.629314
1207,-75.300783,3.0926,HUILA,24.622013
1208,-75.297767,3.067811,HUILA,24.364397
1209,-75.295583,3.073725,HUILA,24.325373
1210,-75.296494,3.093875,HUILA,24.428715
1211,-75.296075,3.070353,HUILA,24.336563
1212,-75.295583,3.083736,HUILA,24.397827
1213,-75.298881,3.077467,HUILA,24.372149
1214,-75.295967,3.063983,HUILA,24.25748
1215,-75.299861,3.078739,HUILA,24.38512
1216,-75.29425,3.067389,HUILA,24.301731
1217,-75.298247,3.074867,HUILA,24.352283
1218,-75.299967,3.087008,HUILA,24.462254
1219,-75.296889,3.072839,HUILA,24.342846
1220,-75.298717,3.082417,HUILA,24.381573
1221,-75.298433,3.079078,HUILA,24.36827
1222,-75.299633,3.073614,HUILA,24.370684
1223,-75.298142,3.084783,HUILA,24.434534
1224,-75.298356,3.069733,HUILA,24.365028
1225,-75.297772,3.089289,HUILA,24.421291
1226,-75.299992,3.069564,HUILA,24.378345
1227,-75.300781,3.076631,HUILA,24.572466
1228,-75.292811,3.069856,HUILA,24.275284
1229,-75.301747,3.074594,HUILA,24.67881
1230,-75.294333,3.078133,HUILA,24.32854
1231,-75.302544,3.08295,HUILA,24.601055
1232,-75.294569,3.087444,HUILA,24.380676
1233,-75.297542,3.065569,HUILA,24.295258
1234,-75.293931,3.073292,HUILA,24.307106
1235,-75.299806,3.083997,HUILA,24.44634
1236,-75.298275,3.080347,HUILA,24.376877
1237,-75.301211,3.080258,HUILA,24.578056
1238,-75.29675,3.085497,HUILA,24.415777
1239,-75.299061,3.071269,HUILA,24.36505
1240,-75.294433,3.078964,HUILA,24.322886
1241,-75.306706,3.088556,HUILA,24.698792
1242,-75.307253,3.095414,HUILA,24.721146
1243,-75.312414,3.097561,HUILA,24.805769
1244,-75.313425,3.095069,HUILA,24.810776
1245,-75.304786,3.090381,HUILA,24.669207
1246,-75.309806,3.089586,HUILA,24.765623
1247,-75.309817,3.084006,HUILA,24.73689
1248,-75.315147,3.099606,HUILA,24.858356
1249,-75.312019,3.08275,HUILA,24.737452
1250,-75.315128,3.086756,HUILA,24.839954
1251,-75.305419,3.080708,HUILA,24.636127
1252,-75.304856,3.095889,HUILA,24.681255
1253,-75.305242,3.087064,HUILA,24.66864
1254,-75.309492,3.093169,HUILA,24.75425
1255,-75.315417,3.093108,HUILA,24.837704
1256,-75.310342,3.097044,HUILA,24.768227
1257,-75.304956,3.093328,HUILA,24.679554
1258,-75.307631,3.097581,HUILA,24.73077
1259,-75.302947,3.098083,HUILA,24.659567
1260,-75.303486,3.084333,HUILA,24.646406
1261,-75.310219,3.099369,HUILA,24.780838
1262,-75.30865,3.087292,HUILA,24.727089
1263,-75.316403,3.094819,HUILA,24.864082
1264,-75.315,3.089939,HUILA,24.835882
1265,-75.311169,3.086558,HUILA,24.768047
1266,-75.313678,3.084786,HUILA,24.81042
1267,-75.316656,3.090731,HUILA,24.856125
1268,-75.30495,3.097639,HUILA,24.681604
1269,-75.307908,3.089847,HUILA,24.730213
1270,-75.307725,3.080133,HUILA,24.672657
1271,-75.3172,3.086017,HUILA,25.079273
1272,-75.313794,3.098967,HUILA,24.838161
1273,-75.306228,3.094164,HUILA,24.709286
1274,-75.315289,3.0958,HUILA,24.841951
1275,-75.315667,3.096861,HUILA,24.856318
1276,-75.304753,3.094703,HUILA,24.67948
1277,-75.314047,3.086439,HUILA,24.820507
1278,-75.305889,3.085211,HUILA,24.676687
1279,-75.312725,3.089681,HUILA,24.810497
1280,-75.288267,3.139667,HUILA,23.648586
1281,-75.306608,3.085861,HUILA,24.688446
1282,-75.310319,3.080833,HUILA,24.716951
1283,-75.319364,3.089669,HUILA,25.095943
1284,-75.296683,3.132125,HUILA,24.966726
1285,-75.307014,3.085847,HUILA,24.693644
1286,-75.306419,3.063347,HUILA,24.523808
1287,-75.299778,3.099153,HUILA,24.453096
1288,-75.288419,3.135111,HUILA,23.636747
1289,-75.320031,3.080081,HUILA,25.082314
1290,-75.280281,3.169175,HUILA,23.640736
1291,-75.289775,3.11865,HUILA,23.798891
1292,-73.429153,4.052153,META,25.056618
1293,-73.729386,8.087403,CESAR,21.010284
1294,-71.0302,5.4558,CASANARE,29.589008
1295,-74.340872,6.148372,SANTANDER,22.786247
1296,-74.330481,5.925339,BOYACÁ,24.221392
1297,-72.063108,4.6628,CASANARE,28.933247
1298,-73.138658,4.729836,BOYACÁ,22.498878
1299,-75.444128,9.082447,CÓRDOBA,22.437206
1300,-74.099086,9.925381,MAGDALENA,21.2485
1301,-74.099092,9.923419,MAGDALENA,21.227026
1302,-74.091028,9.910364,MAGDALENA,21.193031
1303,-73.693536,7.258183,SANTANDER,18.261314
1304,-73.664189,7.233378,SANTANDER,17.95185
1305,-76.195333,8.233289,CÓRDOBA,21.163033
1306,-72.973721,10.640536,LA GUAJIRA,22.110243
1307,-72.943692,10.680497,LA GUAJIRA,21.706429
1308,-72.430447,5.469731,CASANARE,24.405485
1309,-75.084181,3.104636,HUILA,24.489815
1310,-73.622408,9.559483,CESAR,24.40878
1311,-71.8841,5.5439,CASANARE,26.425186
1312,-72.545439,11.491019,LA GUAJIRA,19.600933
1313,-74.503772,6.072381,ANTIOQUIA,22.952906
1314,-74.504436,6.076214,ANTIOQUIA,23.191162
1315,-74.496686,6.068036,BOYACÁ,22.962841
1316,-74.533561,6.169514,ANTIOQUIA,22.96368
1317,-73.844572,6.460453,SANTANDER,20.483269
1318,-73.851347,6.455489,SANTANDER,21.429077
1319,-72.677,8.433647,NORTE DE SANTANDER,24.87611
1320,-74.563497,5.083573,CUNDINAMARCA,23.906033
1321,-74.563402,5.083502,CUNDINAMARCA,23.901432
1322,-75.65364,2.363734,HUILA,28.12922
1323,-74.057393,7.169994,ANTIOQUIA,22.222176
1324,-75.280564,3.140247,HUILA,23.502192
1325,-76.361831,1.118294,CAUCA,29.176006
1326,-74.042381,7.130947,ANTIOQUIA,22.362206
1327,-75.171883,2.957743,HUILA,26.976171
1328,-72.141747,4.663686,CASANARE,28.51611
1329,-74.586497,6.069158,ANTIOQUIA,24.797611
1330,-75.085595,9.562601,BOLÍVAR,21.255913
1331,-72.42935,5.465197,CASANARE,24.297848
1332,-72.415667,5.491342,CASANARE,24.936302
1333,-72.453536,5.467361,CASANARE,25.254745
1334,-72.453614,5.467539,CASANARE,25.255634
1335,-75.236189,2.901878,HUILA,26.165993
1336,-75.277197,3.043039,HUILA,23.403759
1337,-71.799453,6.847492,ARAUCA,20.88351
1338,-74.227325,6.240961,SANTANDER,22.281181
1339,-75.239397,3.122972,HUILA,22.780869
1340,-73.863383,7.129486,SANTANDER,20.433762
1341,-73.858525,7.137836,SANTANDER,20.334148
1342,-73.847997,7.138431,SANTANDER,20.218801
1343,-73.859903,7.132589,SANTANDER,20.397589
1344,-73.866786,7.126731,SANTANDER,20.489016
1345,-73.862606,7.1255,SANTANDER,20.439053
1346,-73.862864,7.134819,SANTANDER,20.374159
1347,-73.869192,7.129786,SANTANDER,20.499695
1348,-73.867281,7.132842,SANTANDER,20.484749
1349,-73.866799,7.131196,SANTANDER,20.484009
1350,-73.899292,7.090414,ANTIOQUIA,20.859972
1351,-73.882094,7.090125,ANTIOQUIA,20.765238
1352,-73.882822,7.087408,ANTIOQUIA,20.77666
1353,-73.883814,7.084775,ANTIOQUIA,20.790756
1354,-73.884653,7.082878,ANTIOQUIA,20.811789
1355,-73.885469,7.080125,ANTIOQUIA,20.818104
1356,-73.881489,7.081086,ANTIOQUIA,20.775507
1357,-73.880994,7.083867,ANTIOQUIA,20.775585
1358,-73.880111,7.086686,ANTIOQUIA,20.763388
1359,-73.895672,7.090217,ANTIOQUIA,20.84018
1360,-73.879339,7.0893,ANTIOQUIA,20.752825
1361,-73.875689,7.091242,ANTIOQUIA,20.726933
1362,-73.876344,7.088581,ANTIOQUIA,20.73814
1363,-73.877281,7.085872,ANTIOQUIA,20.750294
1364,-73.878106,7.083075,ANTIOQUIA,20.75247
1365,-73.890467,7.080022,ANTIOQUIA,20.844563
1366,-73.888567,7.088948,ANTIOQUIA,20.80832
1367,-73.892153,7.087672,ANTIOQUIA,20.828344
1368,-73.881147,7.088181,ANTIOQUIA,20.765438
1369,-73.880178,7.086492,ANTIOQUIA,20.766592
1370,-73.889339,7.091022,ANTIOQUIA,20.804585
1371,-73.885478,7.088189,ANTIOQUIA,20.791197
1372,-73.886181,7.109469,SANTANDER,20.73882
1373,-73.886286,7.109486,SANTANDER,20.742493
1374,-73.891103,7.085694,ANTIOQUIA,20.826492
1375,-73.896053,7.084811,ANTIOQUIA,20.856976
1376,-73.895897,7.093789,ANTIOQUIA,20.836123
1377,-73.890361,7.080256,ANTIOQUIA,20.841356
1378,-73.888258,7.093814,ANTIOQUIA,20.794247
1379,-73.890269,7.088406,ANTIOQUIA,20.821758
1380,-73.892069,7.091908,ANTIOQUIA,20.818981
1381,-73.886592,7.090172,ANTIOQUIA,20.791874
1382,-73.896,7.084781,ANTIOQUIA,20.85676
1383,-73.890319,7.080214,ANTIOQUIA,20.841234
1384,-73.897936,7.086067,ANTIOQUIA,20.861725
1385,-73.898006,7.086181,ANTIOQUIA,20.86187
1386,-73.898039,7.086236,ANTIOQUIA,20.863739
1387,-73.898108,7.086347,ANTIOQUIA,20.862076
1388,-73.898106,7.08635,ANTIOQUIA,20.86188
1389,-73.898175,7.086461,ANTIOQUIA,20.862387
1390,-73.897514,7.084642,ANTIOQUIA,20.861568
1391,-73.898211,7.086519,ANTIOQUIA,20.862099
1392,-73.885708,7.092706,ANTIOQUIA,20.779749
1393,-73.890942,7.0802,ANTIOQUIA,20.844786
1394,-73.887475,7.087578,ANTIOQUIA,20.80303
1395,-73.886964,7.077636,ANTIOQUIA,20.831533
1396,-73.889589,7.081822,ANTIOQUIA,20.833853
1397,-73.884975,7.0866,ANTIOQUIA,20.794052
1398,-73.8858,7.083836,ANTIOQUIA,20.802582
1399,-73.886497,7.090139,ANTIOQUIA,20.79396
1400,-73.883925,7.089072,ANTIOQUIA,20.781536
1401,-73.882008,7.085675,ANTIOQUIA,20.778154
1402,-73.899517,7.094919,ANTIOQUIA,20.85437
1403,-73.883069,7.091808,ANTIOQUIA,20.76629
1404,-73.888228,7.08905,ANTIOQUIA,20.806074
1405,-73.879153,7.084861,ANTIOQUIA,20.7625
1406,-73.880169,7.091267,ANTIOQUIA,20.751293
1407,-73.882764,7.082997,ANTIOQUIA,20.777546
1408,-73.873539,7.083275,ANTIOQUIA,20.688913
1409,-73.868356,7.090272,ANTIOQUIA,20.649021
1410,-73.881847,7.077036,ANTIOQUIA,20.786823
1411,-73.877361,7.090503,ANTIOQUIA,20.73795
1412,-73.878292,7.087681,ANTIOQUIA,20.750538
1413,-73.880033,7.082111,ANTIOQUIA,20.76424
1414,-73.879306,7.093997,ANTIOQUIA,20.741707
1415,-73.875656,7.095903,ANTIOQUIA,20.714012
1416,-73.883844,7.079403,ANTIOQUIA,20.81072
1417,-73.884564,7.077658,ANTIOQUIA,20.817923
1418,-73.886892,7.074547,ANTIOQUIA,20.807259
1419,-73.896858,7.093061,ANTIOQUIA,20.842106
1420,-73.89395,7.095911,ANTIOQUIA,20.819519
1421,-73.89695,7.085267,ANTIOQUIA,20.856735
1422,-73.896617,7.095722,ANTIOQUIA,20.834524
1423,-73.895353,7.098017,ANTIOQUIA,20.823124
1424,-73.892325,7.102656,SANTANDER,20.793688
1425,-73.890897,7.100328,SANTANDER,20.790419
1426,-73.890386,7.104944,SANTANDER,20.777172
1427,-73.891919,7.082933,ANTIOQUIA,20.843466
1428,-73.888656,7.107161,SANTANDER,20.759552
1429,-73.894006,7.105189,SANTANDER,20.79818
1430,-73.886569,7.109617,SANTANDER,20.74102
1431,-73.889328,7.097908,ANTIOQUIA,20.790882
1432,-73.887317,7.104972,SANTANDER,20.75652
1433,-73.891142,7.095722,ANTIOQUIA,20.80587
1434,-73.888317,7.100272,SANTANDER,20.775822
1435,-73.896522,7.087156,ANTIOQUIA,20.86958
1436,-73.893753,7.086583,ANTIOQUIA,20.838896
1437,-73.886708,7.085739,ANTIOQUIA,20.80587
1438,-73.885794,7.0882,ANTIOQUIA,20.793064
1439,-73.892653,7.084775,ANTIOQUIA,20.83727
1440,-73.890775,7.089686,ANTIOQUIA,20.823656
1441,-73.890072,7.083969,ANTIOQUIA,20.826096
1442,-73.887539,7.082983,ANTIOQUIA,20.821215
1443,-73.884631,7.091031,ANTIOQUIA,20.779236
1444,-73.588223,3.806522,META,26.42395
1445,-74.721445,4.079791,TOLIMA,22.208275
1446,-73.58718,7.832766,CESAR,19.048965
1447,-73.3725,4.0925,META,25.194023
1448,-73.369479,4.107238,META,25.072584
1449,-74.593514,6.02435,ANTIOQUIA,24.480495
1450,-75.088119,3.691369,TOLIMA,25.013739
1451,-75.558689,2.279514,HUILA,28.032104
1452,-73.613194,7.642992,SANTANDER,17.991442
1453,-74.599161,6.072436,ANTIOQUIA,24.665152
1454,-75.270711,3.074969,HUILA,23.387846
1455,-74.702214,5.605597,CALDAS,23.463737
1456,-73.350872,4.259585,META,24.088505
1457,-75.751903,2.098861,HUILA,27.85785
1458,-75.275389,3.099461,HUILA,23.547918
1459,-72.222422,11.254311,LA GUAJIRA,23.319178
1460,-74.266528,9.175278,BOLÍVAR,21.281305
1461,-74.891036,10.143925,ATLÁNTICO,22.57196
1462,-74.587215,4.169801,TOLIMA,23.946125
1463,-74.584664,4.170409,TOLIMA,23.923038
1464,-74.575644,4.181626,TOLIMA,23.566288
1465,-74.575707,4.18154,TOLIMA,23.570484
1466,-74.577767,4.177718,TOLIMA,23.558025
1467,-74.58251,4.172289,TOLIMA,23.504988
1468,-74.585439,4.175484,TOLIMA,24.088032
1469,-74.575559,4.181824,TOLIMA,23.571379
1470,-74.582429,4.172443,TOLIMA,23.505714
1471,-74.57094,4.18407,TOLIMA,23.490213
1472,-74.57442,4.178513,TOLIMA,23.51038
1473,-74.582511,4.172369,TOLIMA,23.505262
1474,-74.587133,4.169573,TOLIMA,23.894909
1475,-74.570413,4.183826,TOLIMA,23.490509
1476,-74.584256,4.170407,TOLIMA,23.924328
1477,-74.570516,4.183786,TOLIMA,23.490261
1478,-74.582348,4.172479,TOLIMA,23.5063
1479,-74.577993,4.177989,TOLIMA,23.558273
1480,-74.5857,4.175561,TOLIMA,24.08874
1481,-74.575509,4.18159,TOLIMA,23.57093
1482,-74.586826,4.175971,TOLIMA,24.095764
1483,-74.570635,4.183888,TOLIMA,23.4903
1484,-74.575536,4.181888,TOLIMA,23.571562
1485,-74.574567,4.178377,TOLIMA,23.514076
1486,-74.579962,4.180212,TOLIMA,23.610825
1487,-74.58242,4.172126,TOLIMA,23.50491
1488,-74.567676,4.191636,TOLIMA,23.484764
1489,-74.57077,4.183903,TOLIMA,23.489918
1490,-74.590707,4.165247,TOLIMA,23.675346
1491,-74.58436,4.170215,TOLIMA,23.923069
1492,-74.570639,4.184118,TOLIMA,23.033112
1493,-74.575752,4.18172,TOLIMA,23.562622
1494,-74.575539,4.18617,TOLIMA,23.57669
1495,-74.587167,4.169754,TOLIMA,23.945877
1496,-74.575325,4.186035,TOLIMA,23.577415
1497,-74.599185,4.15966,TOLIMA,23.659737
1498,-74.599118,4.159881,TOLIMA,23.66128
1499,-74.599146,4.159713,TOLIMA,23.65527
1500,-74.587324,4.169698,TOLIMA,23.943
1501,-74.58233,4.172263,TOLIMA,23.528671
1502,-74.582298,4.172166,TOLIMA,23.505081
1503,-74.575545,4.181653,TOLIMA,23.570747
1504,-74.590844,4.165281,TOLIMA,23.672253
1505,-74.567423,4.191497,TOLIMA,23.478367
1506,-74.575525,4.186093,TOLIMA,23.576542
1507,-74.59421,4.164205,TOLIMA,23.688587
1508,-74.59901,4.159917,TOLIMA,23.660751
1509,-74.567767,4.191623,TOLIMA,23.480114
1510,-74.567365,4.191682,TOLIMA,23.134594
1511,-74.567522,4.191727,TOLIMA,23.484985
1512,-74.567811,4.1918,TOLIMA,23.484718
1513,-74.573643,4.176779,TOLIMA,23.467833
1514,-74.573611,4.176849,TOLIMA,23.468052
1515,-74.573507,4.176626,TOLIMA,23.472498
1516,-74.573742,4.176571,TOLIMA,23.464573
1517,-74.567621,4.191708,TOLIMA,23.4848
1518,-74.567306,4.191831,TOLIMA,23.48553
1519,-74.56755,4.191465,TOLIMA,23.484377
1520,-74.567392,4.191764,TOLIMA,23.485258
1521,-74.567468,4.191474,TOLIMA,23.484516
1522,-74.599395,4.159842,TOLIMA,23.654488
1523,-74.599312,4.159695,TOLIMA,23.659805
1524,-74.586567,4.176132,TOLIMA,24.09454
1525,-74.5873,4.169618,TOLIMA,23.945126
1526,-74.586822,4.17588,TOLIMA,24.095304
1527,-74.473864,5.781533,BOYACÁ,23.40152
1528,-71.6986,4.2186,META,30.08133
1529,-73.372128,4.111594,META,25.030437
1530,-73.373825,4.105078,META,25.069857
1531,-73.374442,4.104489,META,25.07074
1532,-73.118038,4.76331,BOYACÁ,23.256117
1533,-73.825361,6.491439,SANTANDER,20.439014
1534,-73.469633,4.047744,META,24.597471
1535,-75.179917,2.887322,HUILA,27.448181
1536,-74.995458,9.412794,BOLÍVAR,21.351679
1537,-75.009508,9.435072,SUCRE,21.08517
1538,-74.997219,9.376783,BOLÍVAR,21.436432
1539,-74.224555,6.069113,BOYACÁ,24.068924
1540,-74.896936,4.644875,TOLIMA,25.79558
1541,-75.241083,3.146478,HUILA,23.122879
1542,-75.241969,3.149978,HUILA,23.163973
1543,-75.241742,3.153586,HUILA,23.178442
1544,-75.238539,3.141203,HUILA,23.05555
1545,-73.575056,8.058672,CESAR,20.489048
1546,-75.271072,3.096436,HUILA,23.47313
1547,-75.015453,3.704169,TOLIMA,24.96423
1548,-76.890056,0.475594,PUTUMAYO,26.550379
1549,-76.890467,0.476169,PUTUMAYO,26.554382
1550,-76.891533,0.469664,PUTUMAYO,26.593922
1551,-76.898789,0.485433,PUTUMAYO,26.612122
1552,-73.773132,6.899448,SANTANDER,21.587517
1553,-73.777163,6.898548,SANTANDER,21.58933
1554,-73.774206,6.906305,SANTANDER,21.606483
1555,-75.299486,3.129444,HUILA,24.996025
1556,-73.781847,6.939333,SANTANDER,21.490822
1557,-73.777228,6.937125,SANTANDER,21.525698
1558,-73.772181,6.879547,SANTANDER,21.667988
1559,-73.778242,6.930842,SANTANDER,21.49187
1560,-73.778228,6.931064,SANTANDER,21.49438
1561,-73.775611,6.908947,SANTANDER,21.570786
1562,-73.780597,6.897444,SANTANDER,21.60059
1563,-73.745292,6.977467,SANTANDER,21.300077
1564,-73.761433,6.909894,SANTANDER,21.69595
1565,-73.770175,6.928519,SANTANDER,21.53951
1566,-73.75775,6.913431,SANTANDER,21.689098
1567,-73.772269,6.919056,SANTANDER,21.57135
1568,-73.759092,6.929128,SANTANDER,21.642792
1569,-73.778878,6.939642,SANTANDER,21.494068
1570,-73.775569,6.911958,SANTANDER,21.551088
1571,-73.782181,6.930189,SANTANDER,21.480942
1572,-73.775875,6.905169,SANTANDER,21.585596
1573,-73.77405,6.920558,SANTANDER,21.555843
1574,-73.766664,6.919075,SANTANDER,21.649815
1575,-73.754667,6.883033,SANTANDER,21.651012
1576,-73.763308,6.884111,SANTANDER,21.74375
1577,-73.774267,6.896278,SANTANDER,21.63533
1578,-73.757239,6.910972,SANTANDER,21.71043
1579,-73.75585,6.879472,SANTANDER,21.679478
1580,-73.775333,6.949769,SANTANDER,21.41183
1581,-73.769814,6.862747,SANTANDER,21.479963
1582,-73.778747,6.9398,SANTANDER,21.493298
1583,-73.768194,6.9497,SANTANDER,21.444214
1584,-73.774514,6.951739,SANTANDER,21.413708
1585,-73.771053,6.944203,SANTANDER,21.484451
1586,-73.775397,6.938364,SANTANDER,21.514511
1587,-73.76805,6.860328,SANTANDER,21.462017
1588,-73.770158,6.870275,SANTANDER,21.524527
1589,-73.779919,6.936869,SANTANDER,21.51301
1590,-73.775103,6.946197,SANTANDER,21.448812
1591,-73.773228,6.944236,SANTANDER,21.472244
1592,-73.775583,6.941556,SANTANDER,21.485111
1593,-73.7599,6.860614,SANTANDER,21.495373
1594,-73.783533,6.940286,SANTANDER,21.400713
1595,-73.768739,6.940722,SANTANDER,21.5224
1596,-73.771569,6.873769,SANTANDER,21.520748
1597,-73.771025,6.910164,SANTANDER,21.578976
1598,-73.770347,6.908067,SANTANDER,21.598186
1599,-73.768733,6.908144,SANTANDER,21.601088
1600,-73.770414,6.911542,SANTANDER,21.595198
1601,-73.768672,6.913367,SANTANDER,21.598171
1602,-73.772319,6.915394,SANTANDER,21.548489
1603,-73.772333,6.924467,SANTANDER,21.531517
1604,-73.774147,6.906392,SANTANDER,21.603855
1605,-73.776075,6.915542,SANTANDER,21.53751
1606,-73.775883,6.919111,SANTANDER,21.554956
1607,-73.7741,6.913664,SANTANDER,21.55481
1608,-73.770569,6.906422,SANTANDER,21.603977
1609,-75.087944,3.173011,HUILA,23.270626
1610,-76.556089,0.413653,PUTUMAYO,26.299534
1611,-75.203811,2.860289,HUILA,28.385056
1612,-76.20325,8.26795,CÓRDOBA,20.817436
1613,-76.21655,8.254275,CÓRDOBA,20.940409
1614,-76.199125,8.262086,CÓRDOBA,21.021526
1615,-76.276394,8.188425,CÓRDOBA,21.741657
1616,-76.203753,8.269442,CÓRDOBA,20.811499
1617,-76.332103,8.114597,CÓRDOBA,22.60328
1618,-74.58945,6.115805,ANTIOQUIA,24.528011
1619,-74.581535,6.122372,ANTIOQUIA,24.220997
1620,-74.591996,6.102638,ANTIOQUIA,24.632286
1621,-74.591975,6.102598,ANTIOQUIA,24.632742
1622,-74.591955,6.102557,ANTIOQUIA,24.633198
1623,-74.591935,6.102517,ANTIOQUIA,24.633648
1624,-74.591894,6.102436,ANTIOQUIA,24.634558
1625,-74.591874,6.102396,ANTIOQUIA,24.635006
1626,-74.591853,6.102355,ANTIOQUIA,24.635471
1627,-74.591833,6.102315,ANTIOQUIA,24.635918
1628,-74.588802,6.101045,ANTIOQUIA,24.662233
1629,-74.58528,6.099722,ANTIOQUIA,24.646564
1630,-74.585315,6.099694,ANTIOQUIA,24.646667
1631,-74.58535,6.099665,ANTIOQUIA,24.64105
1632,-74.578907,6.118581,ANTIOQUIA,24.26888
1633,-74.578862,6.118582,ANTIOQUIA,24.269081
1634,-74.581256,6.11465,ANTIOQUIA,24.280111
1635,-71.262303,6.933556,ARAUCA,24.982393
1636,-71.262638,6.933611,ARAUCA,24.98115
1637,-71.262539,6.933963,ARAUCA,24.98178
1638,-71.26281,6.933855,ARAUCA,24.981182
1639,-71.262783,6.933484,ARAUCA,24.981316
1640,-71.262485,6.933537,ARAUCA,24.981983
1641,-71.253739,6.922981,ARAUCA,24.863363
1642,-75.383844,8.648908,CÓRDOBA,21.510891
1643,-75.400969,8.609586,CÓRDOBA,21.100056
1644,-75.343133,8.70555,CÓRDOBA,21.60261
1645,-75.377414,8.679239,CÓRDOBA,21.722876
1646,-75.388869,8.652478,CÓRDOBA,21.504955
1647,-71.530601,6.991425,ARAUCA,23.043774
1648,-75.057693,4.042082,TOLIMA,24.220005
1649,-75.666592,2.397544,HUILA,28.274887
1650,-74.459311,5.967086,BOYACÁ,23.493763
1651,-74.438861,5.919183,BOYACÁ,23.565353
1652,-74.472908,5.961678,BOYACÁ,23.3917
1653,-73.755592,6.991631,SANTANDER,21.053299
1654,-73.775567,6.974592,SANTANDER,21.180191
1655,-73.7721,6.981058,SANTANDER,21.132175
1656,-73.7623,6.974075,SANTANDER,21.232452
1657,-73.769797,6.974439,SANTANDER,21.18599
1658,-73.767419,6.977114,SANTANDER,21.18918
1659,-73.764903,6.974694,SANTANDER,21.226042
1660,-73.765883,6.972067,SANTANDER,21.2532
1661,-73.797722,6.949542,SANTANDER,21.12621
1662,-73.798056,6.946022,SANTANDER,21.14723
1663,-73.765483,6.985036,SANTANDER,21.120104
1664,-73.796486,6.9448,SANTANDER,21.149397
1665,-73.794303,6.988519,SANTANDER,20.86979
1666,-73.786403,6.996222,SANTANDER,20.876013
1667,-73.785753,6.994517,SANTANDER,20.894865
1668,-73.784978,6.997308,SANTANDER,20.872879
1669,-73.784714,6.994972,SANTANDER,20.894993
1670,-73.783189,6.996281,SANTANDER,20.903452
1671,-73.783367,6.993989,SANTANDER,20.906157
1672,-73.780628,6.994283,SANTANDER,20.922144
1673,-73.788042,6.995739,SANTANDER,20.875132
1674,-73.787539,6.997703,SANTANDER,20.866047
1675,-73.789514,6.994333,SANTANDER,20.88512
1676,-73.789344,6.997444,SANTANDER,20.859814
1677,-73.790592,6.998922,SANTANDER,20.856344
1678,-73.792178,6.994583,SANTANDER,20.810883
1679,-73.792319,6.997933,SANTANDER,20.78602
1680,-73.791936,6.999719,SANTANDER,20.775116
1681,-73.798328,6.979675,SANTANDER,20.985498
1682,-73.780533,6.985803,SANTANDER,21.016739
1683,-73.769164,6.999269,SANTANDER,20.918228
1684,-73.771553,6.998103,SANTANDER,20.924969
1685,-73.773983,6.997836,SANTANDER,20.916174
1686,-73.77465,6.993239,SANTANDER,20.953297
1687,-73.776503,6.999253,SANTANDER,20.901402
1688,-73.777131,6.995753,SANTANDER,20.922852
1689,-73.777378,6.992856,SANTANDER,20.944767
1690,-73.763872,6.989017,SANTANDER,21.074993
1691,-73.799072,6.994825,SANTANDER,20.795258
1692,-73.752711,6.998103,SANTANDER,21.009146
1693,-73.769472,6.987228,SANTANDER,21.02834
