Latitude;Longitude;Elevation (m);Surface Temperature (C);Moho Depth (m);Magnetic Anomaly (nT);Fault;Strike-slip Fault;Reverse or Thrust Fault;Lineament;Right-lateral Fault;Normal Fault;Active Fault;Curie Depth (Km);Vertical Gravity Gradient (E);Free Air Anomaly (mGal);Bouguer Anomaly (mGal);Apparent Geothermal Gradient (C/Km)
7.126897;-73.558886;139.9032;27.500484;41891.324;31.3852;7757.206818;7840.390387;6247.395322;128386.0489;54218.21696;56105.46492;23217.56364;36;-35.84375;-124;-143.2318827;19.54417399
7.123519;-73.560825;135.9408;27.520296;41912.73999;26.5529;8176.787249;8134.453419;6330.38634;128421.8883;54285.82919;55754.40067;23032.16621;36;-35.84375;-127.725006;-143.2318827;18.6514828
7.118131;-73.564406;138.0744;27.509628;41947.69624;26.5529;8865.163352;8615.554046;6484.247386;128437.8351;54359.11892;55147.59337;22767.14217;36;-35.84375;-127.725006;-143.2318827;18.5673336
7.126011;-73.543494;139.9032;27.500484;41878.00273;31.3852;7553.680542;8612.710566;7694.82054;129845.7426;55616.29179;57612.03531;22188.60999;36;-63.3125;-124;-149.5044503;17.76365425
7.057328;-73.568578;144.1704;27.479148;42314.8372;23.9514;15482.32886;15203.35945;7183.088598;132045.0771;57320.54665;52302.74635;17510.25297;36;-77.71875;-127.725006;-146.6743419;20.80201874
7.128472;-73.552214;136.8552;27.515724;41874.68062;31.3852;7410.541296;7941.628682;6737.193415;128895.9674;54688.43239;56847.52914;22943.22206;36;-35.84375;-124;-143.2318827;20.78634844
7.052764;-73.565242;124.968;27.57516;42338.15695;23.9514;15904.75469;15742.85249;7259.880824;132644.9498;57846.71501;52503.3559;16885.28037;36;-77.71875;-127.725006;-145.5840827;21.16133991
7.049758;-73.562203;117.348;27.61326;42352.19888;23.9514;16175.13219;16113.34841;6997.966565;133113.8303;58280.83419;52728.23128;16418.15567;36;-77.625;-127.725006;-140.5966806;18.05199449
7.055183;-73.559825;121.92;27.5904;42315.69662;23.9514;15541.956;15556.15825;7505.332001;132957.1927;58308.48091;53154.11888;16753.7455;36;-77.71875;-127.725006;-145.5840827;18.61723105
7.054769;-73.554086;127.1016;27.564492;42309.72669;23.9514;15506.2979;15709.47957;7332.755638;133489.493;58917.43536;53746.89324;16355.37233;36;-77.71875;-127.725006;-145.5840827;20.00790437
7.122825;-73.561347;135.636;27.52182;41917.2961;26.5529;8267.199749;8192.713466;6341.04063;128418.2046;54289.54481;55669.99513;23001.84718;36;-35.84375;-127.725006;-143.2318827;20.89961631
7.117875;-73.560219;132.8928;27.535536;41944.32475;26.5529;8756.979735;8753.612817;6816.497654;128833.128;54733.12588;55558.07306;22480.72432;36;-35.84375;-127.725006;-143.2318827;20.33328082
7.112956;-73.556856;126.1872;27.569064;41968.59041;26.5529;9195.437009;9378.7868;7467.293269;129449.3361;55366.29605;55679.54089;21821.96097;36;-56.875;-127.725006;-144.9292153;19.16472837
7.128747;-73.555569;140.208;27.49896;41877.05169;31.3852;7462.936086;7771.721541;6415.191465;128572.6508;54378.07967;56523.98784;23177.38448;36;-35.84375;-124;-143.2318827;17.10325098
7.104208;-73.555144;124.6632;27.576684;42017.09845;26.5529;10107.40512;10360.43162;8321.401028;130161.1411;56133.68983;55477.73106;20918.67811;36;-56.875;-127.725006;-144.9292153;20.65039863
7.134347;-73.552667;140.208;27.49896;41842.31686;31.3852;6785.720715;7329.706986;6353.825155;128489.859;54250.99896;57077.4102;23512.20671;36;-35.84375;-124;-140.1064275;19.83811483
7.139183;-73.552778;131.9784;27.540108;41815.5845;31.3852;6268.407426;6844.701758;6098.884477;128181.1218;53917.25799;57297.54152;23968.16018;36;-35.84375;-124;-140.1064275;20.55462341
7.106931;-73.559936;135.0264;27.524868;42007.24167;26.5529;9921.08457;9933.609818;7756.234125;129555.087;55535.41683;55104.93348;21467.51228;36;-56.875;-127.725006;-144.9292153;19.18863955
7.112867;-73.553658;137.4648;27.512676;41965.16437;26.5529;9135.818664;9495.067422;7718.923379;129744.485;55644.68902;56000.14274;21612.88843;36;-56.875;-127.725006;-144.9292153;18.62640552
7.097892;-73.557425;130.4544;27.547728;42056.90043;26.5529;10840.16355;10970.54778;8725.898989;130361.2583;56398.4845;54981.54289;20487.54823;36;-56.875;-127.725006;-146.2944684;19.62889068
7.140672;-73.548767;140.208;27.49896;41802.83627;31.3852;6013.636931;6916.749359;6434.102924;128458.0379;54173.04871;57768.10387;23835.91782;36;-63.3125;-124;-146.528989;17.82447788
7.0827;-73.551911;140.208;27.49896;42139.1121;26.5529;12409.67351;12748.94317;10319.74433;131839.0195;57968.22016;54952.14227;18759.18728;36;-77.71875;-127.725006;-146.5873888;19.05972624
7.106836;-73.564978;120.7008;27.596496;42013.8573;26.5529;10075.64681;9827.739749;7437.712938;129107.2117;55119.86327;54588.03946;21775.7458;36;-56.875;-127.725006;-144.9292153;19.51891164
7.070078;-73.568581;134.112;27.52944;42237.262;23.9514;14107.23254;13799.68863;8011.251918;131190.775;56829.43092;52749.18453;18658.87025;36;-77.71875;-127.725006;-146.1504602;21.36407111
7.095781;-73.566747;131.064;27.54468;42080.96514;26.5529;11304.43401;11002.4669;8382.039366;129662.5629;55782.10902;53938.8921;20881.41306;36;-56.875;-127.725006;-145.4579705;20.17545324
7.101133;-73.565639;131.3688;27.543156;42048.06215;26.5529;10701.59919;10436.43559;7929.123672;129415.0839;55479.87659;54276.27795;21298.56913;36;-56.875;-127.725006;-144.9292153;21.25037538
7.130886;-73.541656;170.688;27.34656;41848.59367;31.3852;7004.307511;8250.011319;7606.438612;129712.6278;55450.70784;58019.01123;22532.94517;36;-63.3125;-138.07501;-149.5044503;21.32233381
7.204206;-73.822223;72.8472;27.835764;41911.79452;32.5259;13691.25977;26653.97417;14580.25299;100014.7057;25850.63127;38875.72841;22590.04276;36;-35.9375;-115.899994;-125.8971332;19.81409343
7.189533;-73.818044;66.4464;27.867768;41962.48114;32.5259;13890.10357;26175.1065;13220.65395;101413.8333;26619.67587;37812.38431;23757.01645;36;-35.9375;-115.899994;-124.9781006;19.17709645
7.171492;-73.836453;89.6112;27.751944;42069.57791;29.678;16618.3268;28315.63779;13991.8066;101199.1013;25196.12687;35005.93469;22892.99953;36;-33.8125;-115.899994;-123.666172;17.82765565
7.169553;-73.826917;78.0288;27.809856;42063.62736;29.678;15819.16056;27287.34718;12945.01338;102126.5913;26263.73993;35452.63859;23924.29138;36;-33.8125;-115.899994;-124.946464;19.6044857
7.175853;-73.831114;98.7552;27.706224;42042.85064;30.7597;15868.79151;27688.61445;13667.7881;101317.1358;25612.34281;35740.77908;23188.66871;36;-33.8125;-115.899994;-124.946464;18.96724672
7.150064;-73.842489;98.7552;27.706224;42171.94319;29.678;18439.34532;29281.34715;13847.28335;102313.9482;25427.60676;32696.46419;23412.02481;36;-33.8125;-115.899994;-122.7699088;23.12132531
7.149767;-73.848731;84.7344;27.776328;42179.87864;29.678;19028.81378;29966.75158;14509.70828;101835.513;24812.34255;32262.40922;22817.94518;36;-28.5625;-115.899994;-123.273013;19.65005622
7.147036;-73.848283;100.584;27.69708;42191.73548;29.678;19156.46468;29969.1434;14395.2594;102079.5934;24984.31502;32046.97358;23002.93797;36;-28.5625;-115.899994;-123.273013;23.08122371
7.153054;-73.836981;90.8304;27.745848;42151.87774;29.678;17750.9659;28627.11797;13345.16087;102532.5548;25855.91833;33326.49462;23795.14266;36;-33.8125;-115.899994;-122.7699088;18.99723925
7.168865;-73.843287;80.772;27.79614;42090.30955;29.678;17419.34788;29094.21794;14573.22391;100835.3848;24576.27909;34335.83816;22361.67039;36;-33.8125;-115.899994;-123.666172;19.39876755
7.156022;-73.846428;98.1456;27.709272;42149.63266;29.678;18439.74769;29609.05364;14438.75374;101545.7009;24766.70329;32973.00529;22719.27855;36;-33.8125;-115.899994;-122.7699088;18.63277737
7.162089;-73.847586;91.7448;27.741276;42124.58894;29.678;18201.75374;29647.56742;14760.50413;100994.2746;24394.50349;33449.32427;22292.421;36;-33.8125;-115.899994;-122.7699088;17.01701394
7.149964;-73.845378;94.7928;27.726036;42175.52689;29.678;18708.99048;29597.85988;14154.52061;102089.3665;25140.66069;32497.80673;23135.12852;36;-28.5625;-115.899994;-123.273013;17.51030122
7.163669;-73.841403;74.9808;27.825096;42110.09547;29.678;17524.58137;28948.70587;14173.34339;101377.0879;24968.92059;33983.90032;22814.36183;36;-33.8125;-115.899994;-122.7699088;17.95745433
7.184719;-73.832667;76.8096;27.815952;42008.42952;30.7597;15576.43248;27805.10895;14287.79646;100539.818;25179.01706;36445.2168;22578.45465;36;-35.9375;-115.899994;-124.9781006;17.45767396
7.178761;-73.831347;88.0872;27.759564;42030.91821;30.7597;15739.5278;27692.47208;13839.4;101084.6294;25496.04964;35987.92885;23015.5032;36;-33.8125;-115.899994;-124.946464;17.23411975
7.148781;-73.851472;96.012;27.71994;42186.96513;29.678;19341.57733;30283.38456;14780.57355;101691.5346;24583.43653;31997.50383;22601.32164;36;-32.0625;-115.899994;-121.3938271;17.77818647
7.153878;-73.859272;88.392;27.75804;42171.88029;29.678;19774.57686;31047.13387;15748.15663;100679.3557;23564.50038;31973.8406;21576.14091;36;-36.375;-115.899994;-121.3135168;7.631544905
7.188969;-73.829436;79.248;27.80376;41985.62454;30.7597;15055.58408;27434.39081;14227.6695;100500.0094;25409.20054;37034.70288;22674.04981;36;-35.9375;-115.899994;-124.9781006;20.50594756
7.158611;-73.833992;77.4192;27.812904;42122.78244;29.678;17131.61796;28208.6989;13214.92683;102358.407;25933.09454;34015.78787;23799.5352;36;-33.8125;-115.899994;-122.7699088;20.25562529
7.151267;-73.793758;102.4128;27.687936;42096.89443;30.9421;14243.42061;23964.19367;8774.210217;106210.334;30383.02647;36269.02655;28107.52565;36;-23.9375;-115.899994;-121.8181579;17.85752851
7.142769;-73.850692;104.2416;27.678792;42213.37922;29.678;19643.97835;30316.36479;14565.8022;102214.0274;24950.05754;31509.01475;22988.42549;36;-32.0625;-115.899994;-121.3938271;18.64302722
7.179731;-73.825297;87.4776;27.762612;42016.79312;30.7597;15099.37452;27018.94066;13306.95298;101515.6486;26109.36031;36464.49926;23555.97437;36;-33.8125;-115.899994;-124.946464;20.44120759
7.166097;-73.838064;85.344;27.77328;42095.09625;29.678;17070.33584;28551.87831;13923.96656;101467.8697;25222.50831;34416.61498;23014.76898;36;-33.8125;-115.899994;-122.7699088;21.93190384
7.155039;-73.852506;81.6864;27.791568;42160.43607;29.678;19067.71646;30289.07212;15056.35244;101131.7091;24193.18422;32498.94954;22176.69676;36;-36.375;-115.899994;-121.3135168;20.8806824
7.159472;-73.828044;86.868;27.76566;42110.68541;29.678;16535.25339;27544.83236;12628.20656;102779.6421;26513.60872;34490.59632;24335.71495;36;-33.8125;-115.899994;-122.3389354;17.45421393
7.178356;-73.815692;89.6112;27.751944;42006.08829;32.5259;14253.63412;25969.86863;12317.79536;102415.9616;27172.47951;36977.54818;24564.80388;36;-23.9375;-115.899994;-125.2409518;17.79338558
7.161217;-73.837706;73.7616;27.831192;42116.02925;29.678;17318.36974;28576.64007;13697.28076;101861.272;25446.83362;34002.54981;23302.13461;36;-33.8125;-115.899994;-122.7699088;19.23201766
7.174889;-73.833758;98.4504;27.707748;42051.07497;29.678;16176.19596;27987.84398;13881.50898;101169.8833;25364.55978;35484.55174;22980.40179;36;-33.8125;-115.899994;-123.666172;17.53583562
7.147858;-73.857744;92.6592;27.736704;42196.63651;29.678;19978.79373;30983.52681;15436.739;101262.6547;24002.55916;31516.72403;22036.68116;36;-32.0625;-115.899994;-121.3938271;18.24634078
7.173731;-73.824225;75.8952;27.820524;42040.94462;30.9421;15324.99653;26948.60351;12883.95433;102042.5093;26408.62425;36000.72184;23970.99334;36;-33.8125;-115.899994;-124.946464;17.76047662
7.19075;-73.833708;77.1144;27.814428;41986.02709;30.7597;15409.59575;27902.6691;14731.64861;100014.5521;24904.34665;36933.00477;22164.87057;36;-35.9375;-115.899994;-124.5053189;18.3435139
7.180092;-73.841428;79.5528;27.802236;42041.20911;30.7597;16670.01727;28795.48579;14896.02388;100154.7731;24386.34542;35479.2764;21962.468;36;-33.8125;-115.899994;-123.666172;17.721165
7.152608;-73.849064;101.4984;27.692508;42167.56437;29.678;18887.99466;29953.05895;14620.3742;101592.6316;24649.63372;32496.57381;22638.49153;36;-33.8125;-115.899994;-122.7699088;17.32949043
7.168569;-73.832792;90.2208;27.748896;42076.83408;29.678;16430.12772;27943.95081;13491.23093;101715.9104;25682.27381;34979.28214;23401.61482;36;-33.8125;-115.899994;-124.946464;17.58113372
7.180078;-73.808856;96.3168;27.718416;41986.0725;32.5259;13510.39829;25204.0109;11789.108;102864.5164;27853.22662;37591.31025;25143.09452;36;-23.9375;-115.899994;-125.2409518;17.73389226
7.160944;-73.853892;73.152;27.83424;42136.59101;29.678;18869.07488;30354.31187;15384.74387;100572.0737;23796.12583;32953.63338;21735.96442;36;-36.375;-115.899994;-121.3135168;18.55971733
7.1662;-73.819408;100.2792;27.698604;42066.88542;30.9421;15327.43383;26503.14161;12036.65241;102992.8286;27167.40487;35664.43499;24830.83149;36;-33.8125;-115.899994;-122.3389354;18.76704183
7.169125;-73.848956;74.676;27.82662;42096.58837;29.678;17957.00207;29714.81188;15166.43886;100354.6095;23977.18918;34008.89399;21794.74969;36;-33.8125;-115.899994;-123.666172;17.47436057
7.170067;-73.842722;78.0288;27.809856;42084.47469;29.678;17300.78374;29019.52503;14565.57325;100791.8555;24591.10689;34480.74102;22354.66087;36;-33.8125;-115.899994;-123.666172;19.96161302
7.172389;-73.8304;95.7072;27.721464;42056.6115;29.678;15988.14668;27640.9017;13427.13645;101630.7126;25801.39481;35476.31056;23437.5535;36;-33.8125;-115.899994;-124.946464;18.45027155
7.175942;-73.843656;80.1624;27.799188;42061.37458;30.7597;17092.15439;29069.65817;14919.59787;100278.7487;24287.09522;34960.89501;21959.6015;36;-33.8125;-115.899994;-123.666172;17.65997012
7.141731;-73.833825;96.6216;27.716892;42201.19147;29.678;18222.26213;28511.7517;12712.98703;103642.4722;26679.65744;32556.403;24688.95478;36;-28.5625;-115.899994;-123.273013;24.09714914
7.176944;-73.837703;100.2792;27.698604;42048.47442;30.7597;16455.29588;28406.06473;14372.79598;100693.5357;24881.08254;35421.52501;22488.96167;36;-33.8125;-115.899994;-123.666172;17.94099663
7.162161;-73.83155;62.484;27.88758;42103.43833;29.678;16689.94131;27888.89711;13095.50563;102293.0218;26047.30438;34491.66516;23854.32813;36;-33.8125;-115.899994;-122.3389354;17.75152728
7.1609;-73.847619;91.44;27.7428;42129.73901;29.678;18271.35182;29667.27262;14722.80758;101081.2081;24439.7368;33339.05809;22350.69649;36;-33.8125;-115.899994;-122.7699088;16.57896112
7.173317;-73.844953;80.772;27.79614;42073.97753;29.678;17350.89727;29234.18125;14932.47995;100367.654;24241.63922;34639.93738;21968.7476;36;-33.8125;-115.899994;-123.666172;17.12224878
7.173192;-73.840453;85.344;27.77328;42068.17972;29.678;16916.47083;28739.84933;14471.88267;100745.1431;24717.63056;34907.51191;22414.54889;36;-33.8125;-115.899994;-123.666172;17.44440869
7.153872;-73.842886;89.0016;27.754992;42155.17262;29.678;18239.854;29257.27283;13997.38321;101993.7937;25219.71526;33009.12251;23176.3029;36;-33.8125;-115.899994;-122.7699088;16.94238525
7.176914;-73.827117;81.0768;27.794616;42031.87385;30.7597;15425.63754;27239.8169;13331.12096;101570.1077;26001.80639;36094.31152;23524.0068;36;-33.8125;-115.899994;-124.946464;17.87349915
7.160178;-73.843772;84.7344;27.776328;42128.28254;29.678;17948.15309;29255.88856;14294.10215;101446.7758;24864.00829;33517.60751;22763.63522;36;-33.8125;-115.899994;-122.7699088;17.30746006
7.127336;-73.825511;92.964;27.73518;42263.05565;29.678;18590.85776;27991.71125;11590.64311;105403.6928;28202.03663;31944.17174;26245.48945;36;-28.5625;-115.899994;-121.85666;16.97677596
7.162053;-73.831381;68.8848;27.855576;42103.68597;29.678;16680.87796;27871.9075;13073.80027;102314.8706;26068.94066;34493.36365;23876.41419;36;-33.8125;-115.899994;-122.3389354;18.01741405
7.153025;-73.846011;88.392;27.75804;42162.46136;29.678;18579.80067;29612.7465;14305.73983;101806.2168;24939.71625;32730.3888;22915.00356;36;-33.8125;-115.899994;-122.7699088;17.9676631
7.185992;-73.826519;102.4128;27.687936;41992.63198;30.7597;14903.11547;27121.42432;13779.3601;100959.1117;25801.08318;36948.77031;23112.81318;36;-35.9375;-115.899994;-124.9781006;19.22297764
7.180072;-73.834708;86.868;27.76566;42030.84795;30.7597;16003.86866;28054.49841;14235.22235;100710.5415;25099.1218;35894.09734;22619.56419;36;-33.8125;-115.899994;-123.666172;18.71349573
7.1688;-73.843469;81.0768;27.794616;42090.82739;29.678;17440.42568;29114.92223;14589.20829;100825.3988;24559.73806;34318.52645;22347.26349;36;-33.8125;-115.899994;-123.666172;18.34905919
7.148644;-73.851444;85.344;27.77328;42187.54971;29.678;19347.31886;30282.85756;14774.27262;101704.2383;24592.67081;31986.95401;22611.14124;36;-32.0625;-115.899994;-121.3938271;18.01644518
7.18036;-73.835074;84.7344;27.776328;42030.2418;30.7597;16025.83727;28093.09548;14285.8621;100659.1619;25051.445;35897.35872;22568.93563;36;-33.8125;-115.899994;-123.666172;17.08906341
7.158647;-73.840344;98.7552;27.706224;42130.80909;29.678;17716.70325;28903.05338;13881.56249;101839.611;25278.42108;33601.1896;23177.50969;36;-33.8125;-115.899994;-122.7699088;17.91526875
7.161058;-73.854014;78.0288;27.809856;42136.24079;29.678;18874.619;30366.15859;15401.34937;100553.6198;23778.85716;32956.65076;21718.15693;36;-36.375;-115.899994;-121.3135168;18.53039651
7.145897;-73.853978;96.012;27.71994;42202.12402;29.678;19748.4074;30610.55172;14986.16802;101712.6148;24471.5357;31577.16864;22505.80619;36;-32.0625;-115.899994;-121.3938271;20.01631472
7.172992;-73.845356;81.0768;27.794616;42075.86987;29.678;17406.90435;29281.42518;14959.17534;100358.9304;24210.93967;34585.3105;21946.21235;36;-33.8125;-115.899994;-123.666172;18.22844475
7.189994;-73.833553;79.8576;27.800712;41988.74555;30.7597;15426.49155;27886.8516;14672.73883;100082.3376;24940.56667;36873.03918;22219.10681;36;-35.9375;-115.899994;-124.5053189;18.27268395
7.172969;-73.845303;80.772;27.79614;42075.89242;29.678;17402.85711;29275.79493;14952.7926;100364.9713;24217.30014;34586.45117;21952.57639;36;-33.8125;-115.899994;-123.666172;18.69268351
7.169;-73.832583;83.2104;27.783948;42074.64455;29.678;16385.8755;27916.16887;13489.2452;101701.1799;25688.88495;35031.39644;23399.72593;36;-33.8125;-115.899994;-124.946464;18.77516727
7.156322;-73.84345;87.1728;27.764136;42144.88881;29.678;18144.26623;29278.74619;14132.49059;101763.2856;25057.34149;33191.60708;22994.51625;36;-33.8125;-115.899994;-122.7699088;18.69743799
7.154361;-73.840314;99.9744;27.700128;42149.96246;29.678;17973.38204;28968.24534;13738.96108;102164.5431;25460.4901;33221.17387;23402.1255;36;-33.8125;-115.899994;-122.7699088;18.37482964
7.168606;-73.843108;76.2;27.819;42091.16591;29.678;17415.87584;29077.32426;14544.21687;100869.3041;24604.49493;34323.4551;22392.54262;36;-33.8125;-115.899994;-123.666172;18.59542546
7.165394;-73.847928;76.2;27.819;42110.9297;29.678;18053.76894;29643.42496;14915.97434;100717.9745;24227.2766;33729.69743;22088.08959;36;-33.8125;-115.899994;-122.7699088;18.64130692
4.1469;-73.3824;271.8816;26.840592;36901.6604;-135.2723;21170.19321;62563.92168;6373.259599;58050.41099;60115.79342;252063.4284;18480.11013;32;-52.5;-72.07501;-107.9495696;26.56709828
5.495189;-71.739933;173.4312;27.332844;38026.76677;53.2616;72969.97276;107335.5196;39622.61509;171726.0013;88331.90942;79974.22835;39341.89907;34;-9.9375;-63.524994;-84.61570964;37.217365
9.291914;-74.675231;19.2024;28.103988;37285.50051;-2.0773;63057.97544;80087.4418;72573.49691;103907.0836;66239.88698;272852.6669;85852.37713;20;-4.59375;-58.42502;-49.73517768;23.75613241
3.154619;-75.269736;121.0056;27.594972;45128.64476;-2.4715;9961.95186;31794.90492;11258.49627;23462.29782;31672.37166;161699.478;13109.08416;30;-136.75;-142.275;-190.0973807;21.66662528
7.049881;-74.030219;88.6968;27.756516;41765.81241;23.3809;41885.01025;52117.18962;31681.79198;97380.71727;15715.13397;15184.83008;15884.22135;34;-7.84375;-98.05002;-100.9535619;26.92911664
7.624083;-73.641922;75.2856;27.823572;38864.12514;22.0703;11179.29082;30721.49315;29631.10615;97283.56505;31367.63181;89001.66453;35399.69384;36;-52.75;-136.20001;-144.9314189;20.24940407
9.392925;-75.733014;34.4424;28.027788;29014.12572;-2.8224;9666.075914;53711.91925;9965.089714;186467.9494;27925.8258;333035.5985;24256.91383;16;14.84375;28.600006;30.09268548;19.95312884
0.384228;-76.898322;317.6016;26.611992;38123.51045;-10.8533;35671.88967;45973.32202;31443.8328;90164.06454;78916.31701;347154.6574;30340.64721;20;7.125;-21.800018;-56.27081087;24.88963866
0.414264;-76.895017;334.3656;26.528172;38311.63764;-10.8533;35646.66532;43294.33784;30507.21547;88320.18564;75578.41304;343811.607;28053.52252;20;7.125;-21.800018;-54.98276392;28.72626317
0.393197;-76.899839;314.5536;26.627232;38210.03357;-10.8533;35355.0297;45025.38201;30874.31333;89391.16384;77969.30053;346176.3947;29459.6994;20;7.125;-21.800018;-56.27081087;28.14613642
0.416931;-76.894864;306.324;26.66838;38330.91815;-10.8533;35643.98066;43052.67272;30425.64169;88148.52136;75284.86518;343515.8805;27850.02443;20;5.4375;-21.800018;-54.88651908;25.23881414
0.402358;-76.895717;335.5848;26.522076;38226.88726;-10.8533;35686.67993;44380.20226;30901.54094;89093.01625;76889.40692;345131.9223;28980.12875;20;7.125;-21.800018;-54.98276392;26.22599693
0.4198;-76.900825;309.372;26.65314;38435.90943;-10.8533;34962.1244;42433.0139;29694.1072;87431.6191;75094.75798;343246.9212;27163.87569;20;5.4375;-21.800018;-55.59912919;23.35353379
0.364644;-76.904231;308.7624;26.656188;38060.78719;-10.395;35449.20801;47572.43329;31862.82386;91100.73048;81166.91123;349364.6536;31691.78329;20;-1.5;-27.399994;-61.23940666;28.13759799
0.41155;-76.898408;342.9;26.4855;38335.73297;-10.8533;35292.48046;43353.32938;30254.62578;88215.70685;75942.23832;344138.3336;28019.67152;20;7.125;-21.800018;-54.98276392;25.99205344
3.443381;-72.229172;214.884;27.12558;32917.51141;-28.9726;106478.4485;193310.6585;144277.292;123428.76;182399.5117;199049.8691;101722.888;32;2;0.1749878;-24.30066711;34.43730983
2.640737;-75.510102;614.172;25.12914;45996.6791;-1.8349;8580.173859;75341.05805;3164.111832;40483.02425;8801.033869;161947.8327;1698.452744;30;-115.59375;-109.100006;-182.1980356;25.78750069
2.619133;-75.526089;632;25.04;45916.31395;-2.485;5764.860065;78245.71637;4343.367354;43457.26886;10112.49047;161972.2725;1092.412824;30;-118.59375;-111.625;-179.8310133;34.72439608
2.607111;-75.538392;645;24.975;45882.5418;-2.485;3943.549553;80150.68264;2602.391955;45324.10202;11050.05686;161712.0947;1303.226601;30;-124.0625;-111.625;-178.333228;38.70324487
2.604375;-75.546197;727;24.565;45894.14841;-2.485;3026.783489;81006.03144;1692.691449;46064.92909;11228.7554;161220.4535;1688.410924;30;-124.0625;-83.375;-178.333228;32.26239558
2.633225;-75.528381;610;25.15;46006.50653;-2.3324;6491.774046;77432.36951;4555.256283;42313.87674;8561.8037;160821.8252;2420.807254;30;-118.59375;-109.100006;-179.8310133;33.01263054
2.640419;-75.510133;622;25.09;45995.08075;-1.8349;8555.907122;75366.43713;3177.311852;40514.29538;8827.635277;161966.0388;1682.790891;30;-115.59375;-109.100006;-182.1980356;24.43715573
2.627397;-75.520453;629;25.055;45949.3322;-1.8349;6781.128516;77174.44666;4805.924495;42348.95266;9500.070524;161914.0147;1369.174629;30;-118.59375;-109.100006;-179.8310133;29.39577705
2.633517;-75.536944;618.4392;25.107804;46036.40513;-2.3324;5856.997472;78146.25957;3603.364116;42842.10699;8233.912902;160045.1791;3051.183969;30;-118.59375;-109.100006;-171.5821255;30.03125921
2.637172;-75.52005;608;25.16;46004.85207;-1.8349;7473.468649;76441.28163;4337.191129;41427.23534;8551.264272;161297.4994;2191.961633;30;-118.59375;-109.100006;-176.4714927;34.0031525
2.628414;-75.525322;624;25.08;45969.19068;-2.3324;6407.051724;77513.93682;4919.137579;42557.96664;9181.856982;161415.016;1792.107047;30;-118.59375;-109.100006;-179.8310133;36.57052929
2.604238;-75.536465;623.9256;25.080372;45858.00751;-2.485;4033.847035;80197.37351;2766.069172;45468.34284;11402.19795;162077.368;925.6989643;30;-124.0625;-111.625;-178.333228;33.3306768
2.622491;-75.523908;630;25.05;45930.03365;-2.0042;6163.664432;77819.49444;4729.103097;43013.63305;9848.759022;161938.0559;1179.651682;30;-118.59375;-111.625;-179.8310133;27.8115428
2.612942;-75.534244;634;25.03;45904.3721;-2.485;4639.189926;79379.95722;3236.035898;44531.32135;10513.81075;161676.0984;1397.321215;30;-124.0625;-111.625;-178.333228;32.0422475
4.792122;-72.697103;221.2848;27.093576;37533.56609;-15.8329;28896.30431;68292.8947;6864.573343;90559.16863;49277.87268;160524.6008;6007.904464;36;-47.5;-55.325012;-80.44248142;21.53573157
5.439333;-71.209061;132.2832;27.538584;36486.90728;42.4188;104069.831;148101.4702;90635.3967;230860.481;129394.492;53804.72769;54201.27592;32;-13.21875;-47.475006;-62.40356438;34.56950872
4.572728;-72.506703;172.8216;27.335892;36549.43521;-9.9894;60302.5509;98796.9611;36993.19842;117905.6069;79203.64972;144748.4566;26451.48326;36;-22.5625;-49.399994;-67.21084228;22.87995347
4.568383;-72.508022;173.736;27.33132;36536.6111;-9.9894;60503.60701;99167.05009;37163.69421;117946.9902;79582.37657;145030.342;26044.54259;36;-22.5625;-49.399994;-67.21084228;25.69540475
5.200931;-74.831925;357.8352;26.410824;41406.19526;14.385;6935.663845;42036.13874;11204.69326;18068.41189;27690.43003;119088.7149;6694.952243;30;-14.9375;-51.30002;-95.59846244;23.54271265
3.864804;-73.504086;295.9608;26.720196;35384.65525;-100.1535;34728.39683;91027.43379;7517.319344;38859.37281;38964.72585;276888.1738;18719.30979;32;-47.21875;-58.67502;-94.7867454;27.08212359
0.351931;-76.489497;244.7544;26.976228;34780.12993;-7.7476;60753.96866;80825.099;68392.43928;129883.7802;87218.40557;350457.5581;67433.94187;22;-4.09375;-22.975006;-51.83386141;27.94480413
6.9136;-71.1692;143.256;27.48372;36871.3043;-44.3795;104848.7318;95402.39723;69520.82634;265874.0387;96376.83073;216977.9877;69951.17591;36;-4.28125;-34.17502;-52.63230123;28.05472724
5.1624;-72.0703;179.832;27.30084;37990.19882;34.9122;57899.11944;94309.90676;38154.70155;147767.4532;81241.45971;92769.69825;37000.96319;34;-13.96875;-51.350006;-72.22323827;25.52847277
4.640089;-74.927031;345.948;26.47026;44194.80567;9.6879;2979.399535;57294.4707;14378.39792;52399.73629;28523.39805;169074.5855;3596.379802;30;-89.1875;-84.5;-126.913505;30.55664876
4.939742;-71.666006;146.6088;27.466956;36160.95986;11.8611;106901.8189;144490.3734;87012.0703;198910.1525;129729.8127;45094.28836;32422.44485;32;-1.46875;-39.05002;-56.20400733;27.54131442
5.069547;-74.656169;655.32;24.9234;42750.886;19.8676;3174.044032;47253.36596;3909.38089;32522.44978;24036.86269;142497.3067;6921.880994;32;-36.59375;-53.17502;-122.2482656;17.32939196
9.225669;-74.799317;20.4216;28.097892;36658.08961;7.5795;56183.9717;73677.4119;75354.95038;104933.0863;58036.5131;269839.3123;77408.08305;18;-1.375;-30.850006;-38.63186547;19.21494164
